sku,name,description,category,rating,reviewCount,price,image,url
4307302,Le Creuset Stoneware 4-Piece Mini Cocotte Set with Cookbook,"These petite covered casserole dishes are perfect for baking soups, pot pies, pastas or desserts and then serving them in style. Le Creuset stoneware is an extremely durable and versatile choice for one-dish baking, serving and storing. For cooking…",bakeware,2.75,4,100,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202151/0427/img93o.jpg,https://www.williams-sonoma.com/products/le-creuset-stoneware-set-of-4-mini-cocottes-with-cookbook/
5506935,"Twas the Night Before Christmas Double Old-Fashioned Glasses, Mixed, Set of 4","Inspired by the legendary 19th-century American poem, &amp;quot;A Visit from St. Nicholas,&amp;quot; these double old-fashioned glasses serve seasonal refreshments with charm. Crafted of durable glass with gold rims, they coordinate with our 'Twas dinnerware…",tabletop-glassware-bar,,,69.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0096/img41o.jpg,https://www.williams-sonoma.com/products/twas-the-night-double-old-fashioned-glasses-mixed/
1010067,'Twas The Night Before Christmas Crackers,"A British custom since the 19th century, Christmas crackers get holiday dinners off to a lively start. We've wrapped our classic Victorian-style favors in colorful paper decorated with original artwork inspired by the beloved poem &amp;quot;A Visit from…",tabletop-glassware-bar,,,29.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202135/0171/img1o.jpg,https://www.williams-sonoma.com/products/twas-crackers/
534933,"Williams Sonoma Signature Thermo-Clad&amp;#8482; Stainless-Steel Nonstick Fry Pan, 8&amp;quot;","We developed our new Thermo-Clad&amp;#8482; cookware drawing on over five decades of culinary experience, designing every element to provide years of great results in your kitchen. Available only at Williams Sonoma, Thermo-Clad&amp;#8482; is crafted in Italy…",cookware,1,2,99.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202132/0290/williams-sonoma-signature-thermo-clad-stainless-steel-nons-o.jpg,https://www.williams-sonoma.com/products/williams-sonoma-signature-thermo-clad-ss-nonstick-fry-pan/
4864124,Carbon Steel Flat-Bottom Wok,"In Chinese kitchens, carbon steel woks are essential for high-heat stir-frying as well as simmering, steaming and deep-frying. Our wok is crafted in the traditional Cantonese style &amp;ndash; hand hammered of carbon steel, shaped with a flat bottom and…",cookware,2.8333,6,29.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202134/0024/img91o.jpg,https://www.williams-sonoma.com/products/traditional-wok-with-side-handle/
3212913,Fellow Clyde Kettle,"Designed in California by Fellow, this sleek stainless-steel kettle marries modern and traditional aesthetics with thoughtful, user-friendly features. Its wide spout stays sealed until it's tilted, at which point it automatically opens for easy and…",electrics,2.1429,7,104.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202142/0002/img61o.jpg,https://www.williams-sonoma.com/products/fellow-clyde-kettle/
180331,Mauviel Copper Triply M'3 S Saucepan,"Crafted in Normandy, France, Mauviel copper cookware is legendary for its performance and beauty. This saucepan makes the most of copper's natural ability to transfer and distribute heat. It's crafted with a three-layer construction that combines a…",cookware,5,3,199.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0084/img46o.jpg,https://www.williams-sonoma.com/products/mauviel-copper-triply-saucepan/
7874872,"Lodge Seasoned Cast Iron Skillets, Set of 3","America's oldest family-owned cookware foundry, Lodge has been turning out cast-iron pots and pans since 1896. Preseasoned and ready to use, these heavyweight fry pans heat evenly and won't cool down when you add food, making them ideal for searing and browning.",cookware,4.7321,56,99.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0093/img92o.jpg,https://www.williams-sonoma.com/products/lodge-cast-iron-fry-pans-set-of-3/
3652341,"Williams Sonoma Professional Ceramic Nonstick Plus Covered Fry Pan, 12&amp;quot;","Our durable commercial-quality cookware is engineered for high-performance cooking, effortless release and quick cleanup. Ideal for all culinary techniques, this hard-anodized aluminum fry pan features a triple-layer diamond-infused ceramic nonstick…",cookware,2.2857,7,99.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0066/img53o.jpg,https://www.williams-sonoma.com/products/ws-pro-ceramic-non-stick-plus-fry-pan-with-lid-12inch/
9638714,All-Clad NS1 Nonstick Induction Saucepan,"All-Clad NS1 high-performance cookware offers the impressive heating abilities of anodized aluminum, a rugged three-layer PFOA-free nonstick interior and induction-compatible steel bases. These classic covered saucepans are ideal for preparing sauces…",cookware,4.6471,17,59.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202132/0388/all-clad-ns1-nonstick-induction-saucepan-1-o.jpg,https://www.williams-sonoma.com/products/all-clad-ns1-nonstick-induction-sauce-pan/
9465902,Twisted Lotus Ginger Jar,An updated interpretation of the beloved lotus flower&amp;mdash;with sprawling vines and lustrous petals&amp;mdash;lends this ginger jar its striking beauty with a subtle glaze for long-lasting sheen. Deep coral hues and detailed motifs provide visual…,home-decor,,,149.99,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0516/img53o.jpg,https://www.williams-sonoma.com/products/twisted-lotus-ginger-jar/
4358433,Whirley Pop Stainless-Steel Induction Popcorn Maker,"If you love popcorn, you need this iconic hand-cranked stovetop popper. It produces six quarts of perfect popcorn in under three minutes. Modeled after commercial poppers, the patented stirring system keeps the corn in constant motion to prevent…",cookware,5,7,49.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202132/0789/whirley-pop-stainless-steel-induction-popcorn-maker-2-o.jpg,https://www.williams-sonoma.com/products/whirley-stainless-steel-induction-popcorn-maker/
8415666,Nespresso Vertuo Next by Breville Gloss Black with Aeroccino,The Nespresso Vertuo Next espresso machine takes the popular Vertuo line in bold new directions with a sustainable body design and Bluetooth&amp;#174;/Wi-Fi connectivity. Just pop in a capsule and push the button &amp;ndash; the machine automatically reads…,electrics,3.6276,521,175.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202143/0211/img1o.jpg,https://www.williams-sonoma.com/products/nespresso-vertuo-next-by-breville-gloss-black-with-aeroccino/
6999788,"Vitamix A3500 Ascent Series Blender, Stainless-Steel","The powerhouse of the Vitamix blender family, the A3500 blender is intelligently designed inside and out. The machine offers five smart program settings that automatically detect the size of the container in use, so foods are perfectly blended…",electrics,4.7798,2125,524.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0790/img18o.jpg,https://www.williams-sonoma.com/products/vitamix-a3500-ascent-series-blender-stainless-steel/
8830440,Enclume Signature French Cookware Stand,"This space-saving unit is invaluable when kitchen storage is at a premium. Designed to hold the heaviest pots and pans, the tiered stand is offered in your choice of steel, copper or brass. The stand is handcrafted using traditional French…",cookware,4.5263,19,240,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0204/enclume-signature-french-cookware-stand-o.jpg,https://www.williams-sonoma.com/products/enclume-hammered-steel-cookware-stand/
1021079,Mont Brule Electric Fondue Set,"Enjoy a time-honored tradition with a fondue party at your next get-together. Ideal for both savory and sweet fondues, the electric pot has a powerful built-in burner with an adjustable thermostat for precise control. Break out the fun with a classic…",cookware,5,1,109.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202141/0051/img68o.jpg,https://www.williams-sonoma.com/products/mont-brule-electric-fondue-set/
8136674,Williams Sonoma High Heat Nonstick Outdoor Roaster,"Our popular high-heat outdoor cookware gets a contemporary upgrade with bold polished steel handles. Featuring a PFOA-free nonstick surface that's heat-resistant to 660&amp;#176;F, the stainless-steel pans are built for cooking directly on outdoor…",outdoor,2,2,59.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202142/0002/img44o.jpg,https://www.williams-sonoma.com/products/williams-sonoma-high-heat-nonstick-rectangular-roaster/
4236352,Staub Ceramic Stoneware Mini Cocotte Set,"Staub stoneware bakers distribute and hold heat gently and won't absorb moisture, so foods bake to a moist, tender, golden finish without drying out. And you can take them from freezer to oven to table with ease. These covered mini cocottes are…",bakeware,4.8571,14,79.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202145/0202/staub-ceramic-stoneware-mini-cocotte-set-o.jpg,https://www.williams-sonoma.com/products/staub-ceramics-mini-cocotte-set/
3125734,"Twas the Night Before Christmas Double-Wall Coffee Mugs, Set of 2",Toast to the holidays with this double-wall glass mug inspired by the legendary 19th-century American poem &amp;quot;A Visit from St. Nicholas.&amp;quot; It features our exclusive artwork on the inside and outside of the glass for a vivid 3-D effect and…,tabletop-glassware-bar,,,49.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0075/img25o.jpg,https://www.williams-sonoma.com/products/double-wall-glass-twas-coffee-mug/
9812934,Williams Sonoma Signature Thermo-Clad&amp;#8482; Stainless-Steel Essential Pan,"We developed our Thermo-Clad&amp;#8482; cookware drawing on over five decades of culinary experience, designing every element to provide years of great results in your kitchen. Available only at Williams Sonoma, Thermo-Clad&amp;#8482; is crafted in Italy to…",cookware,4.35,20,149.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202132/0114/williams-sonoma-signature-thermo-clad-stainless-steel-esse-2-o.jpg,https://www.williams-sonoma.com/products/ws-signature-thermo-clad-stainless-steel-essential-pan/
8740599,de Buyer Mineral B Carbon Steel Fry Pan,"With its classic French shape, this fry pan excels for searing, browning and grilling as well as cooking omelettes and saut&amp;#233;ing vegetables. Made of 99% iron with no chemicals or coatings added.",cookware,4.6667,9,84.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202131/0013/de-buyer-mineral-b-carbon-steel-fry-pan-o.jpg,https://www.williams-sonoma.com/products/de-buyer-mineral-b-fry-pan/
5690610,Fellow Stagg Pour-Over Kettle,"From the ingenious coffee enthusiasts at San Francisco startup Fellow, the Stagg kettle is optimized for the craft of pour-over brewing. Enjoy a slow, steady pour, thanks to the precision spout and a counterbalanced handle that shifts weight back toward your hand.",electrics,3.2857,7,84.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202140/0193/fellow-stagg-pour-over-kettle-o.jpg,https://www.williams-sonoma.com/products/fellow-stagg-pour-over-kettle-with-thermometer/
9140222,Mauviel Copper M'200 CI Saucepan,"Since 1830, Mauviel professional copper cookware has been used in the world's great kitchens &amp;ndash; from fine restaurants to Parisian cooking schools. Their 2MM saucepans combine heavy-gauge copper and stainless steel, so every piece benefits from…",cookware,,,249.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202144/0003/img84o.jpg,https://www.williams-sonoma.com/products/mauviel-copper-m200ci-saucepan/
3030413,Lodge Seasoned Cast Iron Skillet,"America's oldest family-owned cookware foundry, Lodge has been forging cast-iron pots and pans since 1896. Preseasoned and ready to use, these heavyweight skillets heat evenly and won&amp;rsquo;t cool down when you add foods, making them ideal for searing and browning.",cookware,4.8077,52,11.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202132/0630/lodge-seasoned-cast-iron-skillet-o.jpg,https://www.williams-sonoma.com/products/lodge-round-fry-pan/
2925971,GreenPan&amp;#8482; Premiere Stainless-Steel Ceramic Nonstick 4-Piece Saucepan with Lid Set,"The pioneering company behind PFOA-free nonstick ceramic cookware, GreenPan&amp;#8482; elevates the art of healthy cooking with its innovative Premiere collection. Each piece features the company's Diamond Advanced nonstick ceramic finish, infused with…",cookware,4.938,242,149.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202132/0590/greenpanpremiere-ceramic-nonstick-4-piece-saucepan-with-li-o.jpg,https://www.williams-sonoma.com/products/greenpan-premiere-4pc-saucepan-set/
1944560,"All-Clad Gourmet Accessories Pasta Pot, 6-Qt.","Our versatile pasta pot has a generous 6-quart capacity, plus a perforated insert that drains quickly and cleans up easily. Use the pot with the insert in place for easy preparation of pasta, blanched vegetables, shellfish, boiled potatoes and corn…",cookware,4.3846,91,99.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202143/0447/img1o.jpg,https://www.williams-sonoma.com/products/all-clad-gourmet-accessories-pasta-pot/
4601253,Abaca Rug,"Thick ropes of abaca are plaited by hand to give our rug its pattern and naturally soft shades of taupe. Strong and smooth, the abaca offers exceptional durability and resilience underfoot.",home-rugs,,,649.99,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202152/0017/abaca-rug-o.jpg,https://www.williams-sonoma.com/products/abaca-rug/
6943018,All-Clad Silicone Handle &amp;amp; Potholder Grip Set,"Get a safer, more comfortable grip on hot pans with these soft-touch silicone holders. The handle grip fits over the long handles of fry pans and saut&amp;#233; pans; the other grip functions like a potholder to grip lids and side handles.",cookware,3.6667,3,20,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202145/0246/img4o.jpg,https://www.williams-sonoma.com/products/all-clad-silicone-handle-potholder-grip-set/
5277095,Nespresso Creatista Plus Espresso Machine by Breville,"The result of a collaboration between the coffee experts at Nespresso and the engineering experts at Breville, the Creatista Plus takes single-serve espresso to new heights of ease and control. The advanced machine lets you prepare caf&amp;#233;-quality…",electrics,4.1531,98,519.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202133/0021/img67o.jpg,https://www.williams-sonoma.com/products/breville-nespresso-creatista-plus-espresso-maker/
1947370,"Vitamix A3500 Ascent Series Blender, Copper","The powerhouse Vitamix A3500 is now available in a lustrous copper-plated finish that reflects its brilliant performance. Choose from five smart program settings that automatically detect the size of the container used, so food is perfectly blended…",electrics,4.7873,2092,574.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0242/vitamix-a3500-ascent-series-blender-copper-o.jpg,https://www.williams-sonoma.com/products/vitamix-a3500-ascent-series-blender-copper/
